data_trimestre;trimestre;bandeira;funcao;categoria;modalidade;qtd_cartoes_emitidos;qtd_cartoes_ativos;qtd_transacoes_nacionais;valor_transacoes_nacionais;qtd_transacoes_internacionais;valor_transacoes_internacionais
2025-12-31;4;MasterCard;Débito;Platinum;Co-branded;1464246;482599;11176176;402983920.92;0;0.00
2025-12-31;4;VISA;Crédito;Básico Nacional;Co-branded;6399653;380828;3884954;517416697.49;3461;342029.80
2025-12-31;4;MasterCard;Crédito;Corporativo;Puro;1320884;589921;9530616;5280262631.55;511261;535782109.73
2025-12-31;4;MasterCard;Crédito;Intermediário;Co-branded;60637828;35245296;183521906;20501469509.74;484308;69254390.52
2025-12-31;4;VISA;Débito;Intermediário;Puro;10785539;4826166;129084427;7970579186.71;2656;515330.85
2025-12-31;4;MasterCard;Crédito;Básico Nacional;Puro;6217799;1909786;24525815;2345330262.96;11053;1066101.08
2025-12-31;4;VISA;Débito;Platinum;Puro;8153743;3312279;43933027;3701072195.48;1185954;205644042.74
2025-12-31;4;MasterCard;Crédito;Intermediário;Híbrido;7389557;4985264;107796819;16057426979.97;110154;24516963.07
2025-12-31;4;Elo;Crédito;Básico Nacional;Co-branded;1966609;744967;7082968;1129707996.95;0;0.00
2025-12-31;4;VISA;Débito;Básico Internacional;Híbrido;342676;11467;125893;5411321.35;0;0.00
2025-12-31;4;VISA;Débito;Básico Internacional;Puro;195231472;47386065;1350400495;83896933780.66;39249;8013477.04
2025-12-31;4;Hipercard;Crédito;Platinum;Puro;10286;1186;63;52146.17;1;0.01
2025-12-31;4;MasterCard;Débito;Platinum;Puro;1084727;343130;15395130;1094473315.13;493;173449.58
2025-12-31;4;VISA;Crédito;Intermediário;Puro;23694895;12353607;369306144;44500578901.33;1341456;245597345.88
2025-12-31;4;VISA;Crédito;Básico Internacional;Híbrido;6998599;1831190;38024840;5327527331.94;148359;32031010.62
2025-12-31;4;American Express;Pré-Pago;Platinum;Puro;4;0;12;12456.93;0;0.00
2025-12-31;4;Elo;Crédito;Platinum;Puro;169074;121768;4572934;704805898.88;7553;1816634.01
2025-12-31;4;VISA;Crédito;Básico Internacional;Co-branded;14700142;4091066;33683481;4299012103.60;81242;10055632.18
2025-12-31;4;American Express;Crédito;Corporativo;Puro;55283;43776;1158421;1033712326.66;100723;121798013.52
2025-12-31;4;MasterCard;Pré-Pago;Corporativo;Puro;4217576;140265;110864;6863995.86;1;0.01
2025-12-31;4;MasterCard;Débito;Premium;Co-branded;332559;116291;1999654;112341056.13;0;0.00
2025-12-31;4;MasterCard;Débito;Empresarial;Puro;3680389;351137;18506382;1253448956.97;574;389870.95
2025-12-31;4;VISA;Débito;Básico Nacional;Co-branded;302897;272608;762545;102811699.00;0;0.00
2025-12-31;4;Elo;Crédito;Básico Nacional;Puro;5023568;2974488;101345746;11035780514.44;109306;31630475.86
2025-12-31;4;MasterCard;Crédito;Platinum;Híbrido;608043;431458;9552059;1944062175.55;144909;55359278.32
2025-12-31;4;Elo;Crédito;Corporativo;Puro;235782;103831;473169;165236744.80;1272;756415.17
2025-12-31;4;Outras;Crédito;Básico Internacional;Puro;1170215;444448;55293;6138714.98;0;0.00
2025-12-31;4;MasterCard;Débito;Premium;Híbrido;2623;1283;19940;2258503.04;4;863.43
2025-12-31;4;MasterCard;Crédito;Básico Internacional;Co-branded;5188844;1331660;16668100;2297157214.54;42626;6380329.92
2025-12-31;4;American Express;Crédito;Básico Nacional;Puro;28655;22457;538176;79220030.99;2149;765278.74
2025-12-31;4;VISA;Débito;Básico Internacional;Co-branded;6461;1881;19403;2054921.93;0;0.00
2025-12-31;4;MasterCard;Pré-Pago;Empresarial;Puro;5494704;1122558;63311694;3679019515.88;22;5885.70
2025-12-31;4;Bandeira própria;Crédito;Básico Nacional;Co-branded;8474035;1549213;22427725;2538141123.78;0;0.00
2025-12-31;4;MasterCard;Crédito;Corporativo;Co-branded;21442;2441;19990;7219799.16;977;745846.53
2025-12-31;4;MasterCard;Débito;Platinum;Híbrido;7531;3308;67328;7489822.53;5;1085.03
2025-12-31;4;VISA;Pré-Pago;Corporativo;Puro;1278793;125099;4091318;642967054.66;494799;128629045.74
2025-12-31;4;MasterCard;Crédito;Empresarial;Co-branded;132769;7190;65559;6999644.74;1;0.01
2025-12-31;4;VISA;Pré-Pago;Platinum;Puro;486754;157527;1334497;54514090.03;552;53961.05
2025-12-31;4;VISA;Débito;Premium;Puro;1783010;1074136;41158817;3681811066.07;73334;18165472.28
2025-12-31;4;VISA;Crédito;Intermediário;Co-branded;29875501;25621557;225778414;31536269917.96;496919;87111004.51
2025-12-31;4;MasterCard;Crédito;Premium;Puro;10686087;7668533;575659485;115851736592.69;10657643;5192172942.06
2025-12-31;4;VISA;Pré-Pago;Básico Nacional;Puro;1045876;145913;1610422;1795599391.29;38647;5112280.45
2025-12-31;4;MasterCard;Débito;Básico Internacional;Co-branded;1383793;14964;457775;22981689.70;0;0.00
2025-12-31;4;American Express;Crédito;Intermediário;Puro;384185;298604;8195911;1436735798.94;60997;30756676.93
2025-12-31;4;MasterCard;Pré-Pago;Básico Nacional;Puro;2373205;124012;1705150;103196110.52;3037;227286.46
2025-12-31;4;Elo;Pré-Pago;Básico Internacional;Co-branded;591255;212879;1747371;127264910.18;391;46413.27
2025-12-31;4;MasterCard;Débito;Intermediário;Co-branded;26084321;8294976;203706194;6520792887.22;0;0.00
2025-12-31;4;American Express;Crédito;Platinum;Puro;42;29;1482;360380.18;52;83917.69
2025-12-31;4;Elo;Pré-Pago;Outros;Puro;3382907;1880063;17637808;1398319525.61;0;0.00
2025-12-31;4;VISA;Pré-Pago;Intermediário;Puro;21708;798;5897;305942.32;0;0.00
2025-12-31;4;VISA;Crédito;Platinum;Puro;11482505;7887356;316370691;47624697512.35;1973182;571641213.61
2025-12-31;4;Outras;Débito;Empresarial;Puro;35;8;41;5657.63;0;0.00
2025-12-31;4;VISA;Crédito;Empresarial;Puro;4715306;2351536;60309412;19280354662.78;758252;521697270.96
2025-12-31;4;VISA;Crédito;Empresarial;Co-branded;190;88;1350;1255457.06;12;22079.76
2025-12-31;4;VISA;Crédito;Básico Nacional;Híbrido;488251;43002;1317734;189287990.03;241;24594.12
2025-12-31;4;MasterCard;Crédito;Platinum;Puro;24535209;15812724;667971755;85690787212.81;4537757;862010087.79
2025-12-31;4;Elo;Crédito;Básico Internacional;Puro;3036096;1891030;46680114;8813156609.78;98225;33385839.68
2025-12-31;4;VISA;Pré-Pago;Empresarial;Puro;3027242;1273106;7793950;505140889.47;22671;1802580.01
2025-12-31;4;MasterCard;Crédito;Básico Internacional;Híbrido;27967543;7864462;97488388;12457285594.58;132899;19208829.63
2025-12-31;4;VISA;Crédito;Básico Nacional;Puro;12921566;8283018;219512649;22836320083.73;430860;103426013.74
2025-12-31;4;Elo;Débito;Empresarial;Puro;1030677;291525;8538392;1033040710.47;0;0.00
2025-12-31;4;Outras;Crédito;Outros;Puro;8777120;6335971;279846129;7553332318.89;0;0.00
2025-12-31;4;VISA;Pré-Pago;Intermediário;Co-branded;68043;1408;11029;510001.11;0;0.00
2025-12-31;4;American Express;Crédito;Empresarial;Puro;39233;29181;989055;700087812.08;38442;55432117.65
2025-12-31;4;American Express;Crédito;Platinum;Co-branded;15176;9528;280445;38104731.31;1371;502815.08
2025-12-31;4;Elo;Crédito;Outros;Puro;315447;254946;12174925;3018588212.28;45680;21295306.39
2025-12-31;4;MasterCard;Crédito;Intermediário;Puro;104798185;44808620;1234254130;119590624790.26;7208186;835258990.76
2025-12-31;4;MasterCard;Débito;Básico Internacional;Puro;34298754;10079671;427916299;28521514163.13;42290;9612448.67
2025-12-31;4;MasterCard;Débito;Intermediário;Híbrido;146680;59199;941820;89220873.62;0;0.00
2025-12-31;4;Elo;Crédito;Intermediário;Puro;10034866;2954983;57444707;7258255176.47;22330;3622341.49
2025-12-31;4;Outras;Pré-Pago;Outros;Puro;7741900;6035300;278881362;7482282714.24;0;0.00
2025-12-31;4;MasterCard;Crédito;Outros;Puro;2873985;596618;10602332;672602474.83;2724;1475164.71
2025-12-31;4;MasterCard;Pré-Pago;Platinum;Puro;11536923;4670680;185141431;9023202963.94;0;0.00
2025-12-31;4;Outras;Débito;Corporativo;Puro;99348;49794;73617;7453213.59;0;0.00
2025-12-31;4;Elo;Crédito;Básico Internacional;Co-branded;831849;74259;877069;82297666.44;226;39216.32
2025-12-31;4;VISA;Crédito;Básico Internacional;Puro;37298951;15836072;256908262;25643977787.12;771006;122184941.83
2025-12-31;4;VISA;Pré-Pago;Premium;Puro;6871;2119;163289;13076099.60;15;2750.00
2025-12-31;4;MasterCard;Pré-Pago;Básico Internacional;Puro;7276820;1821171;31672450;1406227237.42;352235;19632231.22
2025-12-31;4;MasterCard;Débito;Premium;Puro;723734;303859;6334147;515439489.23;841;593514.12
2025-12-31;4;MasterCard;Débito;Empresarial;Co-branded;132760;14664;726577;37513660.36;0;0.00
2025-12-31;4;American Express;Crédito;Premium;Co-branded;33573;23526;462299;117812207.96;9946;16085919.39
2025-12-31;4;Elo;Pré-Pago;Empresarial;Puro;305038;140656;2687594;260467596.63;0;0.00
2025-12-31;4;VISA;Crédito;Outros;Puro;12872452;5988380;131065236;10779867927.41;489082;355785851.31
2025-12-31;4;MasterCard;Crédito;Empresarial;Híbrido;22497;22497;390840;131994867.25;8004;4238565.43
2025-12-31;4;VISA;Crédito;Premium;Co-branded;412287;386728;33703572;9180321756.00;640790;338960654.48
2025-12-31;4;VISA;Crédito;Empresarial;Híbrido;17661;8482;89473;132100034.13;271;305790.07
2025-12-31;4;MasterCard;Pré-Pago;Básico Internacional;Co-branded;66;45;15;466.33;0;0.00
2025-12-31;4;MasterCard;Crédito;Básico Internacional;Puro;65860016;12137786;155761875;16417959311.48;581897;86641585.38
2025-12-31;4;MasterCard;Crédito;Premium;Co-branded;1560232;1244504;38924075;10591575360.48;934322;529085399.87
2025-12-31;4;MasterCard;Pré-Pago;Intermediário;Puro;70769868;30814749;1437843671;52306536015.37;0;0.00
2025-12-31;4;MasterCard;Crédito;Corporativo;Híbrido;9318857;3119381;48178216;2948086364.86;503255;29493920.62
2025-12-31;4;VISA;Pré-Pago;Básico Internacional;Co-branded;857773;25736;551047;24676445.50;54;7710.61
2025-12-31;4;Elo;Pré-Pago;Básico Nacional;Puro;76987;49;49;2069.66;0;0.00
2025-12-31;4;MasterCard;Crédito;Básico Nacional;Híbrido;7821097;959755;19024182;2759514559.22;19335;3123681.36
2025-12-31;4;Elo;Crédito;Empresarial;Puro;389927;251038;7132819;3395385319.76;24963;13947402.39
2025-12-31;4;MasterCard;Crédito;Platinum;Co-branded;3975803;2976877;42227084;6221377862.91;341678;104464551.13
2025-12-31;4;Elo;Crédito;Premium;Puro;394385;292069;14178668;2954736982.93;45358;20791672.34
2025-12-31;4;American Express;Crédito;Premium;Puro;561974;459250;16611904;4549396424.59;360635;348626325.68
2025-12-31;4;VISA;Pré-Pago;Outros;Puro;16365991;2062842;33914582;2234250439.37;69109;12600146.47
2025-12-31;4;Elo;Pré-Pago;Básico Internacional;Puro;604325;7631;3475591;257829196.26;4018;683828.53
2025-12-31;4;Elo;Crédito;Empresarial;Co-branded;2349;1812;27961;6095976.08;0;0.00
2025-12-31;4;VISA;Débito;Básico Nacional;Puro;16929021;7782169;249578705;15772430074.72;6339;730236.50
2025-12-31;4;VISA;Débito;Empresarial;Puro;3624985;1195691;40010567;3845429988.08;7527;1292381.72
2025-12-31;4;Bandeira própria;Pré-Pago;Outros;Puro;1468168;1078403;2749385;318502961.81;0;0.00
2025-12-31;4;Elo;Débito;Básico Nacional;Co-branded;222331;134987;366812;42936346.68;0;0.00
2025-12-31;4;Hipercard;Crédito;Intermediário;Puro;392;13;1;0.01;1;0.01
2025-12-31;4;Outras;Débito;Outros;Puro;4030663;1640687;37619204;3997060294.98;0;0.00
2025-12-31;4;MasterCard;Pré-Pago;Outros;Puro;2068070;138149;2040565;159795403.06;18926;2489201.17
2025-12-31;4;MasterCard;Crédito;Básico Nacional;Co-branded;11866419;115298;2686827;353684957.11;98;67424.27
2025-12-31;4;MasterCard;Débito;Básico Nacional;Puro;345981;236947;9108323;716772633.04;35;10675.86
2026-03-31;1;MasterCard;Débito;Empresarial;Co-branded;410785;40077;1342557;68043657.84;0;0.00
2026-03-31;1;VISA;Crédito;Básico Internacional;Puro;38185631;16169965;257713265;24325456015.08;747807;117034764.95
2026-03-31;1;American Express;Crédito;Básico Nacional;Puro;32605;24741;470619;72045343.15;2067;729255.88
2026-03-31;1;Outras;Débito;Empresarial;Puro;34;9;7;1230.04;0;0.00
2026-03-31;1;American Express;Crédito;Intermediário;Puro;302476;228566;8702088;1516573670.44;64284;32004484.98
2026-03-31;1;MasterCard;Débito;Básico Internacional;Puro;41244125;10105714;386487815;25229932424.09;42952;10443703.88
2026-03-31;1;MasterCard;Débito;Intermediário;Co-branded;28542842;8590852;184047662;5743553191.60;0;0.00
2026-03-31;1;MasterCard;Crédito;Intermediário;Puro;105635742;43536452;1169873724;113187678077.20;7121943;811721329.14
2026-03-31;1;MasterCard;Pré-Pago;Básico Internacional;Co-branded;87;7;2;126.89;0;0.00
2026-03-31;1;Elo;Pré-Pago;Básico Nacional;Puro;75677;46;56;1729.05;0;0.00
2026-03-31;1;VISA;Pré-Pago;Platinum;Puro;654946;216446;1562699;67796956.08;503;77572.83
2026-03-31;1;American Express;Crédito;Premium;Puro;493018;397787;16853419;4488476645.43;413823;406651180.64
2026-03-31;1;VISA;Crédito;Intermediário;Co-branded;32706990;23166835;233696427;31862068559.27;551321;94880626.87
2026-03-31;1;Elo;Pré-Pago;Básico Internacional;Puro;477037;5401;3120223;230249387.09;2;158.16
2026-03-31;1;VISA;Crédito;Básico Internacional;Híbrido;7395785;1871497;35831288;4871255812.66;136856;27936216.77
2026-03-31;1;MasterCard;Crédito;Básico Internacional;Puro;65657409;11513246;146092216;15281008129.62;579476;85351187.67
2026-03-31;1;MasterCard;Crédito;Corporativo;Híbrido;10838555;3431700;45577740;2681955130.36;557080;40620832.17
2026-03-31;1;VISA;Crédito;Premium;Híbrido;155307;125152;7912750;2319618203.23;360628;209012262.27
2026-03-31;1;Bandeira própria;Crédito;Básico Nacional;Híbrido;616524;263996;2514268;444010022.39;0;0.00
2026-03-31;1;VISA;Crédito;Premium;Puro;12658994;7291223;466675081;89984654304.49;7474857;3864706299.81
2026-03-31;1;MasterCard;Crédito;Intermediário;Híbrido;7501658;4922261;101075755;14634978998.85;107813;21904537.63
2026-03-31;1;American Express;Crédito;Premium;Co-branded;31803;21254;436333;108256694.24;10961;19455580.35
2026-03-31;1;MasterCard;Crédito;Básico Nacional;Híbrido;7790747;926694;17609389;2520382936.83;19258;2861066.25
2026-03-31;1;VISA;Pré-Pago;Corporativo;Puro;1269490;119292;3910302;620660815.41;526810;129168744.01
2026-03-31;1;MasterCard;Crédito;Corporativo;Co-branded;2706;561;14961;5003197.10;826;1099958.28
2026-03-31;1;VISA;Crédito;Básico Nacional;Co-branded;6404015;357986;3510664;456762479.52;3579;344124.42
2026-03-31;1;VISA;Débito;Intermediário;Puro;10711901;5555604;125829113;7510267682.26;3800;513832.21
2026-03-31;1;VISA;Débito;Premium;Puro;1857712;1124195;39326238;3408775591.03;89140;21862974.27
2026-03-31;1;VISA;Débito;Básico Nacional;Co-branded;311916;280698;735832;99005295.50;0;0.00
2026-03-31;1;MasterCard;Crédito;Básico Internacional;Híbrido;29241854;7782457;92154735;11675370546.67;135203;19411549.39
2026-03-31;1;Bandeira própria;Crédito;Outros;Puro;11765627;2148337;10393389;923513741.33;0;0.00
2026-03-31;1;MasterCard;Crédito;Outros;Puro;2943030;574159;8345932;494525760.46;1665;695873.98
2026-03-31;1;Outras;Crédito;Outros;Puro;8623964;5827408;269051687;7244325131.67;0;0.00
2026-03-31;1;MasterCard;Débito;Outros;Puro;1063266;230674;6332686;338422824.37;3608;2771385.06
2026-03-31;1;Elo;Crédito;Premium;Puro;393806;286690;12977639;2604521523.77;41125;18929268.56
2026-03-31;1;Hipercard;Crédito;Intermediário;Puro;389;12;1;0.01;1;0.01
2026-03-31;1;MasterCard;Pré-Pago;Empresarial;Puro;5944874;1191121;62293665;3584209523.16;13;15924.12
2026-03-31;1;VISA;Débito;Platinum;Puro;8722283;3372880;40332625;3299969140.28;1291537;217385411.64
2026-03-31;1;VISA;Débito;Básico Internacional;Puro;200977308;46766751;1227448947;74668778538.91;41919;8236895.56
2026-03-31;1;Elo;Crédito;Intermediário;Puro;10202075;2900537;53030935;6400866140.56;26301;4728158.22
2026-03-31;1;MasterCard;Pré-Pago;Platinum;Puro;11726979;4528812;166011521;7875582948.20;0;0.00
2026-03-31;1;VISA;Pré-Pago;Intermediário;Puro;23370;892;5046;246835.31;0;0.00
2026-03-31;1;VISA;Crédito;Outros;Puro;15495575;6734058;129559415;11409488609.81;576210;421725561.44
2026-03-31;1;VISA;Crédito;Intermediário;Híbrido;1602069;870586;15887598;2562912508.46;132509;32845089.08
2026-03-31;1;VISA;Crédito;Básico Nacional;Híbrido;497560;41604;1220763;172408905.34;341;37543.59
2026-03-31;1;Elo;Pré-Pago;Outros;Puro;3933073;2300254;15946891;1208565154.49;0;0.00
2026-03-31;1;MasterCard;Débito;Premium;Puro;419851;183398;4774908;396925446.16;805;434238.40
2026-03-31;1;MasterCard;Crédito;Platinum;Co-branded;5232864;3933986;44508468;6107266640.84;472267;105919496.54
2026-03-31;1;Elo;Pré-Pago;Empresarial;Puro;327734;132013;2593906;240993443.34;0;0.00
2026-03-31;1;Elo;Pré-Pago;Básico Internacional;Co-branded;545404;257551;1962705;126293803.60;1338;322577.44
2026-03-31;1;VISA;Crédito;Empresarial;Co-branded;94;88;1117;1065046.34;6;1040.47
2026-03-31;1;MasterCard;Débito;Platinum;Co-branded;2052775;508409;10914121;389679662.75;0;0.00
2026-03-31;1;VISA;Pré-Pago;Outros;Puro;12470032;2342175;27226903;1928923959.79;92796;14168508.56
2026-03-31;1;MasterCard;Crédito;Empresarial;Híbrido;24497;24497;409662;156248451.19;9695;5455115.23
2026-03-31;1;MasterCard;Crédito;Premium;Híbrido;112019;90656;4188830;1266682297.70;177605;100709253.15
2026-03-31;1;MasterCard;Crédito;Básico Nacional;Co-branded;11863274;107520;2452198;317473510.25;92;53525.94
2026-03-31;1;MasterCard;Crédito;Premium;Puro;10966936;7778939;577328511;113227038170.62;11995217;5805748086.58
2026-03-31;1;MasterCard;Débito;Premium;Co-branded;417062;116749;2094760;108577657.80;0;0.00
2026-03-31;1;VISA;Pré-Pago;Básico Nacional;Puro;1099133;252023;2718327;1730626995.68;45085;6651508.86
2026-03-31;1;VISA;Crédito;Básico Internacional;Co-branded;15025027;4108827;31009447;3750927535.36;81424;10109635.63
2026-03-31;1;Outras;Débito;Corporativo;Puro;52419;27847;77696;7684628.73;0;0.00
2026-03-31;1;Elo;Crédito;Outros;Puro;327901;263510;11854794;2926418579.02;50303;23684622.52
2026-03-31;1;Hipercard;Crédito;Platinum;Puro;2935;826;69;51702.86;1;0.01
2026-03-31;1;MasterCard;Pré-Pago;Premium;Puro;924619;274434;10388973;638522009.28;0;0.00
2026-03-31;1;VISA;Crédito;Empresarial;Puro;5034878;2711058;61733081;19906388454.61;844571;574029930.92
2026-03-31;1;Elo;Crédito;Básico Internacional;Puro;3373633;2100333;47124703;8763273553.79;112045;34945354.57
2026-03-31;1;MasterCard;Débito;Platinum;Puro;1833885;520304;15795445;1065750226.81;490;182494.17
2026-03-31;1;MasterCard;Pré-Pago;Básico Internacional;Puro;3962448;2120560;30874857;1375707929.19;260726;24175845.11
2026-03-31;1;Elo;Crédito;Platinum;Puro;172623;122812;4259776;644975426.31;6695;1560380.14
2026-03-31;1;Elo;Pré-Pago;Básico Nacional;Co-branded;4448;683;1709;138845.37;0;0.00
2026-03-31;1;MasterCard;Crédito;Corporativo;Puro;1618515;631367;9590270;5382721973.24;559744;578071208.63
2026-03-31;1;MasterCard;Crédito;Básico Nacional;Puro;3903821;1250240;26466811;2529503276.86;12337;1210458.98
2026-03-31;1;VISA;Pré-Pago;Intermediário;Co-branded;73189;1690;8852;397992.65;0;0.00
2026-03-31;1;VISA;Débito;Empresarial;Puro;3757537;1221979;37909889;3556550132.92;8640;1552739.78
2026-03-31;1;Elo;Débito;Empresarial;Puro;1108694;284960;7822569;924809516.23;0;0.00
2026-03-31;1;American Express;Crédito;Corporativo;Puro;57624;43760;1103801;1096278995.07;92541;123114326.06
2026-03-31;1;VISA;Crédito;Platinum;Co-branded;395106;327994;19125437;3406980814.04;295094;74190371.71
2026-03-31;1;VISA;Débito;Básico Nacional;Puro;17699758;7974841;227140496;14047001942.01;8467;870718.05
2026-03-31;1;VISA;Crédito;Platinum;Puro;12445253;8425180;328850775;48161239201.49;2362113;581801234.58
2026-03-31;1;Elo;Crédito;Empresarial;Co-branded;2140;2018;25047;5750366.91;0;0.00
2026-03-31;1;Elo;Débito;Básico Internacional;Puro;679346;511526;2270403;129652561.42;3;361.34
2026-03-31;1;VISA;Crédito;Básico Nacional;Puro;14401301;8446179;212633947;22241451199.26;415697;104636165.66
2026-03-31;1;MasterCard;Crédito;Empresarial;Puro;10781049;4186396;90283815;25871037882.36;1816025;990334190.22
2026-03-31;1;MasterCard;Débito;Básico Internacional;Co-branded;1389972;40741;923091;40260842.09;0;0.00
2026-03-31;1;MasterCard;Crédito;Outros;Co-branded;1096636;15532;2551;173638.03;11;487.62
2026-03-31;1;VISA;Pré-Pago;Básico Internacional;Co-branded;868450;23472;459658;20001748.01;58;6289.66
2026-03-31;1;American Express;Crédito;Platinum;Co-branded;14512;8960;258757;35616852.13;1395;596840.26
